Departamento,Canal,Marca,Origem Tráfego,Visita,Mês/Ano
CONSOLES & GAMES,3P,SHOP,BUSCA ORGANICA,10183.183819800002,3/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,436997.123442807,7/2020
CONSOLES & GAMES,3P,SHOP,BUSCA ORGANICA,8346.026515227,1/2021
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,66220.68232845601,10/2021
CONSOLES & GAMES,3P,B2B,BUSCA ORGANICA,246.53374872000003,3/2022
CONSOLES & GAMES,1P,SOUB,AFILIADOS,115.80207312600001,9/2020
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,179221.204189452,12/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,5289.751195647001,5/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,203242.75614424804,2/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,70887.078803619,6/2020
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,37257.013901766004,1/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,31627.047847176007,4/2021
CONSOLES & GAMES,3P,SHOP,BUSCA ORGANICA,12100.480742196001,7/2020
CONSOLES & GAMES,1P,SHOP,AFILIADOS,5607.36563319,7/2020
CONSOLES & GAMES,1P,ACOM,COMPARADORES,34585.467264060004,10/2020
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,18889.014970980003,2/2022
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,549798.6657805981,9/2021
CONSOLES & GAMES,1P,SHOP,COMPARADORES,7999.48215711,1/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,9759.212500080002,3/2021
CONSOLES & GAMES,3P,SUBA,COMPARADORES,21977.796032244,8/2021
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,250322.900953164,8/2021
CONSOLES & GAMES,3P,SHOP,COMPARADORES,21831.742417248002,4/2020
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,180312.875330496,7/2021
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,238496.55812280605,5/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,44665.841815659,12/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,20506.572524934,7/2021
CONSOLES & GAMES,1P,SOUB,COMPARADORES,4.970068944,10/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,28467.383052165,12/2020
CONSOLES & GAMES,3P,SUBA,COMPARADORES,35068.632956952,12/2021
CONSOLES & GAMES,1P,SHOP,AFILIADOS,14541.279495092003,2/2022
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,336212.63031504006,3/2021
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,151762.97497416002,9/2020
CONSOLES & GAMES,3P,SOUB,AFILIADOS,6.879172680000001,4/2020
CONSOLES & GAMES,3P,SUBA,COMPARADORES,3623.7083887200006,3/2022
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,131287.176151752,9/2020
CONSOLES & GAMES,1P,B2B,TRAFEGO DIRETO,783.8115377280002,10/2021
CONSOLES & GAMES,3P,B2B,TRAFEGO DIRETO,107.64304698000002,11/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,63449.361296712006,4/2020
CONSOLES & GAMES,3P,SHOP,COMPARADORES,3976.561029726001,9/2021
CONSOLES & GAMES,1P,ACOM,AFILIADOS,140287.45486088403,10/2021
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,8251.372986402,12/2020
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,2389.580297082,12/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,17659.246192560004,3/2022
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,4057.5292348800012,3/2021
CONSOLES & GAMES,3P,B2B,BUSCA ORGANICA,224.77299734400003,4/2022
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,79728.33890112,3/2022
CONSOLES & GAMES,1P,SUBA,COMPARADORES,4458.839627088,4/2022
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,11105.275941200001,3/2022
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,58727.779801836004,12/2020
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,80669.87161464,7/2020
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,42.943537173,1/2021
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,2150.9246849280003,10/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,37545.17619776,3/2022
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,81493.81273063802,9/2021
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,319.48072094400004,4/2022
CONSOLES & GAMES,1P,B2B,AFILIADOS,9.133645776000002,9/2021
CONSOLES & GAMES,3P,SOUB,AFILIADOS,416.452441887,1/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,21170.382093280004,3/2022
CONSOLES & GAMES,3P,B2B,COMPARADORES,1.2627696480000001,4/2022
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,19075.757864247,7/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,15692.604827200003,3/2022
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,202296.71622763202,10/2020
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,213131.30410002603,6/2021
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,519663.8734548801,3/2022
CONSOLES & GAMES,3P,ACOM,AFILIADOS,9901.376809968002,4/2022
CONSOLES & GAMES,1P,B2B,BUSCA ORGANICA,265.4478027480001,10/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,173080.38716580006,3/2021
CONSOLES & GAMES,1P,ACOM,AFILIADOS,89478.59448763201,4/2022
CONSOLES & GAMES,1P,SHOP,AFILIADOS,6819.528071040002,3/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,71592.600621084,10/2020
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,160987.86554766,5/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,1998.513082956,8/2021
CONSOLES & GAMES,3P,B2B,BUSCA ORGANICA,251.77667127600006,10/2021
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,108095.14288778401,8/2021
CONSOLES & GAMES,1P,SUBA,AFILIADOS,33338.865666078,2/2021
CONSOLES & GAMES,1P,SHOP,COMPARADORES,4867.221065484001,2/2021
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,20870.939275200002,3/2022
CONSOLES & GAMES,3P,SHOP,AFILIADOS,9981.695556756,11/2020
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,285.912094468,1/2022
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,20119.084389144,8/2020
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,135524.431893804,7/2020
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,157.68740700000004,4/2021
CONSOLES & GAMES,3P,B2B,BUSCA PPC,608.5291498260001,9/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,72404.738692426,1/2022
CONSOLES & GAMES,1P,B2B,BUSCA ORGANICA,171.947133736,1/2022
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,851.8799350830001,1/2021
CONSOLES & GAMES,3P,SUBA,COMPARADORES,34463.273959572,7/2020
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,37703.546936553,5/2020
CONSOLES & GAMES,3P,SHOP,AFILIADOS,10184.51621727,7/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,183.103312512,5/2020
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,11595.163312632001,9/2021
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,7328.364552918,1/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,243396.5947062,8/2020
CONSOLES & GAMES,3P,SHOP,COMPARADORES,8327.051463918,1/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,11839.363654074,7/2021
CONSOLES & GAMES,3P,ACOM,COMPARADORES,73667.12312975101,12/2020
CONSOLES & GAMES,1P,B2B,BUSCA PPC,207.68776123200004,11/2021
CONSOLES & GAMES,3P,B2B,BUSCA ORGANICA,118.73739508800003,9/2021
CONSOLES & GAMES,3P,SHOP,COMPARADORES,12220.852275012003,10/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,35932.379944998,7/2020
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,33.73777080000001,3/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,46437.41582751601,10/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,103782.733292103,12/2020
CONSOLES & GAMES,1P,B2B,TRAFEGO DIRETO,350.82236994000004,2/2022
CONSOLES & GAMES,3P,SHOP,COMPARADORES,10381.231506780001,10/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,3270.8182046760007,10/2021
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,105698.50230837801,1/2022
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,16027.926234639,1/2021
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,521.441289144,4/2020
CONSOLES & GAMES,3P,ACOM,AFILIADOS,52620.16766385601,4/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,3866.495219640001,4/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,639.5263379400001,11/2021
CONSOLES & GAMES,1P,SHOP,AFILIADOS,23185.094826024004,4/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,44206.507528164,9/2020
CONSOLES & GAMES,3P,SUBA,BUSCA PPC,159273.030471436,1/2022
CONSOLES & GAMES,3P,SHOP,COMPARADORES,12920.751426117,7/2020
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,120682.51448151602,6/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,22550.560700256003,4/2021
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,384213.04372074,8/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,199765.23297427205,11/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,297375.62828011205,4/2020
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,272039.97520831606,2/2022
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,47260.363179372005,11/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,48241.27175202001,5/2021
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,441457.229717193,12/2020
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,39.487251087000004,12/2020
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,77047.97817292801,2/2022
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,55453.89863773201,11/2021
CONSOLES & GAMES,1P,SHOP,AFILIADOS,4553.013627249,7/2021
CONSOLES & GAMES,3P,SHOP,BUSCA ORGANICA,7637.774137878001,2/2021
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,86536.43597755801,2/2021
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,876.0319778190001,12/2020
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,57667.503455751,7/2021
CONSOLES & GAMES,1P,SOUB,COMPARADORES,11.060121384000002,6/2021
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,15534.101838384004,4/2021
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,433.1049654960001,11/2021
CONSOLES & GAMES,3P,SHOP,COMPARADORES,15861.836384784001,8/2020
CONSOLES & GAMES,3P,ACOM,AFILIADOS,63700.248457236004,12/2020
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,112380.51086765103,6/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,75319.60387057501,5/2021
CONSOLES & GAMES,1P,ACOM,AFILIADOS,115111.60818778601,1/2022
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,128787.74341135201,4/2020
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,347095.21768165205,10/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,91212.18774866402,9/2020
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,15083.727296988,11/2020
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,501.2748206400001,10/2021
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,2325.6545557140003,9/2021
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,691984.058495964,8/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,15197.088400518,7/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,140395.55263434,9/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,11098.902707058001,5/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,55506.115172343,12/2021
CONSOLES & GAMES,1P,ACOM,AFILIADOS,42337.93685284201,2/2021
CONSOLES & GAMES,1P,SUBA,AFILIADOS,168416.060199828,9/2020
CONSOLES & GAMES,1P,SUBA,AFILIADOS,91187.762686131,12/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,32216.930766720005,11/2021
CONSOLES & GAMES,1P,B2B,TRAFEGO DIRETO,302.906869314,1/2022
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,67411.43983548,8/2021
CONSOLES & GAMES,1P,SUBA,AFILIADOS,127283.39220945601,4/2022
CONSOLES & GAMES,3P,SUBA,COMPARADORES,58450.261177464,8/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,67321.087665624,6/2020
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,349000.0302181261,9/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,60338.119468536,8/2020
CONSOLES & GAMES,1P,SUBA,COMPARADORES,5219.986268560001,3/2022
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,118666.51520851401,1/2022
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,5397.99081354,6/2020
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,384670.828436514,9/2020
CONSOLES & GAMES,3P,SHOP,AFILIADOS,1860.9803268600003,9/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,9096.982755280002,3/2022
CONSOLES & GAMES,3P,SOUB,AFILIADOS,4500.0807762,10/2021
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,5145.241077387001,12/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,462.67292568000005,3/2022
CONSOLES & GAMES,1P,SUBA,AFILIADOS,111070.34732203801,5/2021
CONSOLES & GAMES,3P,SOUB,AFILIADOS,2228.9352624000003,3/2022
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,27783.457795296003,4/2022
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,335.95118703900005,6/2021
CONSOLES & GAMES,3P,ACOM,AFILIADOS,48325.215237396005,5/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,2803.9507843680003,4/2020
CONSOLES & GAMES,1P,SUBA,COMPARADORES,5947.580274246001,6/2021
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,458388.4176484201,11/2021
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,73812.090256761,7/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,821.82116412,9/2020
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,5391.880881681001,7/2020
CONSOLES & GAMES,1P,SUBA,COMPARADORES,19419.819152568,7/2020
CONSOLES & GAMES,3P,SHOP,AFILIADOS,10663.453210968002,4/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,29935.299112368,8/2021
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,22752.052202061004,6/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,448187.762939904,8/2020
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,146969.484402552,11/2021
CONSOLES & GAMES,3P,SHOP,AFILIADOS,13606.714332666003,6/2021
CONSOLES & GAMES,3P,ACOM,COMPARADORES,32912.515589040006,4/2021
CONSOLES & GAMES,3P,SHOP,COMPARADORES,3316.6539000270004,6/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,19372.043939164003,1/2022
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,70.86747716100001,6/2020
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,83623.831024968,8/2020
CONSOLES & GAMES,1P,B2B,COMPARADORES,1.1417057220000002,9/2021
CONSOLES & GAMES,3P,SOUB,AFILIADOS,3191.1640612470005,5/2021
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,511823.63649587805,1/2022
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,192.02908670400004,2/2022
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,1991.316914235,12/2021
CONSOLES & GAMES,3P,ACOM,COMPARADORES,82925.451015264,8/2020
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,16035.129737658,12/2021
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,290219.25733610406,4/2021
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,15787.663188840002,4/2021
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,2110.0880818080004,4/2022
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,212314.04082912006,3/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,55044.417446094,7/2021
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,22305.504690714002,9/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,1643.8386555060001,1/2021
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,27259.409661768004,4/2020
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,471166.19145156606,6/2020
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,4104.366061908001,11/2021
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,3806.7646967280007,11/2021
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,1053149.184433323,12/2021
CONSOLES & GAMES,3P,SOUB,COMPARADORES,1.2614992560000002,4/2021
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,411894.43482519605,1/2021
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,84473.594161995,7/2020
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,11307.906419600002,3/2022
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,7.471101492000001,9/2020
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,4894.651778240001,3/2022
CONSOLES & GAMES,1P,ACOM,BUSCA PPC,311678.200680168,1/2021
CONSOLES & GAMES,1P,SOUB,AFILIADOS,1390.9799229200003,2/2022
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,50981.644719936,11/2020
CONSOLES & GAMES,3P,SOUB,AFILIADOS,31.664191923000004,6/2020
CONSOLES & GAMES,3P,SUBA,AFILIADOS,32108.236470360007,3/2021
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,28.283497854000004,2/2021
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,46.959685752,11/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,24701.605274736,8/2020
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,1775.0380963280004,2/2022
CONSOLES & GAMES,1P,B2B,BUSCA ORGANICA,401.56074806400005,4/2022
CONSOLES & GAMES,3P,SHOP,COMPARADORES,22644.297918228003,11/2021
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,748.592637576,11/2020
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,280507.64931957604,5/2021
CONSOLES & GAMES,3P,ACOM,COMPARADORES,36110.64845577,2/2021
CONSOLES & GAMES,1P,SHOP,COMPARADORES,3848.2841577060008,5/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,795.642979092,8/2020
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,57595.36207824001,11/2021
CONSOLES & GAMES,3P,SHOP,BUSCA ORGANICA,12495.458171196002,11/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,17239.9266495,10/2020
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,3097.6578736620004,2/2021
CONSOLES & GAMES,3P,SHOP,AFILIADOS,6380.066713944001,11/2021
CONSOLES & GAMES,3P,SOUB,TRAFEGO DIRETO,733.45845768,8/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,23316.510777588002,12/2021
CONSOLES & GAMES,3P,SHOP,AFILIADOS,6496.994982192,8/2021
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,4074.747192488,1/2022
CONSOLES & GAMES,1P,ACOM,COMPARADORES,97879.62056011202,4/2020
CONSOLES & GAMES,1P,SOUB,AFILIADOS,557.890238964,10/2020
CONSOLES & GAMES,1P,SHOP,BUSCA ORGANICA,17777.565805944003,11/2021
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,41363.071741746004,12/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,666209.3506909921,4/2020
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,245310.08577544003,3/2022
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,379915.107198867,12/2021
CONSOLES & GAMES,3P,ACOM,BUSCA PPC,564375.555010956,8/2020
CONSOLES & GAMES,3P,SHOP,COMPARADORES,14755.425446700001,9/2020
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,323.169950391,12/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,249257.19322704006,9/2021
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,3064.2231233600005,3/2022
CONSOLES & GAMES,1P,SHOP,AFILIADOS,7026.386975352001,4/2020
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,17710.990381392003,2/2022
CONSOLES & GAMES,1P,SOUB,BUSCA PPC,57.79671300600001,2/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,566100.392907588,11/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,45340.957760784004,5/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,5972.497720776,4/2020
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,19719.052277184,8/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,4007.6486741820004,2/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,14090.667732610002,1/2022
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,13109.611505205003,5/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,37002.19349682001,2/2021
CONSOLES & GAMES,1P,SOUB,BUSCA ORGANICA,6688.608406974001,6/2021
CONSOLES & GAMES,3P,B2B,TRAFEGO DIRETO,260.04244728000003,3/2022
CONSOLES & GAMES,1P,ACOM,AFILIADOS,87457.67394991202,4/2020
CONSOLES & GAMES,1P,SUBA,AFILIADOS,44574.34278096001,3/2021
CONSOLES & GAMES,3P,SUBA,BUSCA PPC,92358.28438119001,9/2021
CONSOLES & GAMES,3P,SOUB,BUSCA PPC,431.3447339760001,6/2021
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,80735.350406535,7/2020
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,212516.057870676,11/2020
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,214356.094825236,1/2022
CONSOLES & GAMES,1P,B2B,BUSCA PPC,762.6594222960001,9/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,34032.00327763201,10/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,50848.353101058005,7/2021
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,7253.241783270001,5/2021
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,246906.94188060003,4/2021
CONSOLES & GAMES,1P,ACOM,BUSCA ORGANICA,217768.218222438,6/2020
CONSOLES & GAMES,3P,SOUB,BUSCA ORGANICA,26.191516758000002,7/2020
CONSOLES & GAMES,1P,SUBA,COMPARADORES,15928.276350096003,5/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,228793.81727256006,3/2021
CONSOLES & GAMES,3P,SHOP,BUSCA PPC,11172.153787984002,2/2022
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,653811.2817380821,6/2020
CONSOLES & GAMES,1P,SHOP,COMPARADORES,6629.927314024001,2/2022
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,1566.327626451,12/2020
CONSOLES & GAMES,1P,SUBA,BUSCA PPC,176013.83933728002,3/2022
CONSOLES & GAMES,3P,B2B,TRAFEGO DIRETO,300.373729824,12/2021
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,221404.034296308,7/2020
CONSOLES & GAMES,1P,B2B,AFILIADOS,166.68559353600003,4/2022
CONSOLES & GAMES,1P,SOUB,AFILIADOS,3972.060215520001,3/2021
CONSOLES & GAMES,1P,SUBA,COMPARADORES,28244.459195316,6/2020
CONSOLES & GAMES,3P,SOUB,AFILIADOS,8.582967774,5/2020
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,11649.111963954001,2/2021
CONSOLES & GAMES,1P,ACOM,COMPARADORES,65352.689727276,11/2020
CONSOLES & GAMES,1P,SOUB,TRAFEGO DIRETO,608.357502879,7/2020
CONSOLES & GAMES,3P,SOUB,COMPARADORES,2.762334456,11/2020
CONSOLES & GAMES,3P,SUBA,COMPARADORES,40661.90551864801,4/2021
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,20385.978957879,5/2020
CONSOLES & GAMES,1P,SUBA,COMPARADORES,9007.480720179,12/2020
CONSOLES & GAMES,1P,SHOP,TRAFEGO DIRETO,12342.205308748002,1/2022
CONSOLES & GAMES,1P,ACOM,COMPARADORES,30463.615489734006,5/2021
CONSOLES & GAMES,1P,ACOM,AFILIADOS,63550.071290142005,7/2021
CONSOLES & GAMES,1P,ACOM,TRAFEGO DIRETO,307505.8994606521,10/2021
CONSOLES & GAMES,3P,SUBA,TRAFEGO DIRETO,64599.50909853601,2/2021
CONSOLES & GAMES,1P,SUBA,TRAFEGO DIRETO,183513.91113157803,9/2020
CONSOLES & GAMES,3P,ACOM,BUSCA ORGANICA,122597.06805640002,3/2022
CONSOLES & GAMES,1P,SHOP,AFILIADOS,4493.753721792001,9/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,206893.44189796803,4/2022
CONSOLES & GAMES,3P,SOUB,COMPARADORES,0.0,7/2021
CONSOLES & GAMES,3P,SOUB,COMPARADORES,1.2297172980000002,2/2021
CONSOLES & GAMES,3P,ACOM,TRAFEGO DIRETO,508888.2033474961,11/2021
CONSOLES & GAMES,3P,SUBA,AFILIADOS,47279.77686675601,2/2022
CONSOLES & GAMES,3P,SHOP,TRAFEGO DIRETO,14909.828210868001,9/2020
CONSOLES & GAMES,1P,B2B,TRAFEGO DIRETO,735.09834664,3/2022
CONSOLES & GAMES,3P,ACOM,AFILIADOS,51728.173044372,7/2021
CONSOLES & GAMES,3P,SUBA,BUSCA ORGANICA,45932.777252598,7/2020
CONSOLES & GAMES,3P,SUBA,BUSCA PPC,129477.49852296001,3/2022
CONSOLES & GAMES,1P,SHOP,BUSCA PPC,6155.464839141,7/2021
CONSOLES & GAMES,1P,SUBA,BUSCA ORGANICA,37226.205677076,8/2020
CONSOLES & GAMES,1P,ACOM,COMPARADORES,11385.58143632,3/2022
